# step temp press density pxx pyy pzz pxy pxz pyz pe ke etotal evdwl ecoul epair ebond eangle edihed eimp emol etail enthalpy vol
1750000 363.80369110137735333 4807.1517175812077767 0.57825859601851603564 1443.247520595288961 7873.8970898596771804 5104.3105422886574161 1759.1721191165277105 -4261.4637650033391765 2317.7117926786177122 -5.8237420398761665652 63.98135222106278519 58.157610181186619513 -53.271142273812884582 0 -53.271142273812884582 21.387996814396828427 16.653400751863902229 9.4060026676759882491 0 47.447400233936718905 -1.8354521565273362871 231.64452791292427491 2474.5886277303020506
1751000 417.83785129311888795 528.25368261895596333 0.57825859601851603564 1675.2643977110701599 -3017.5850478566376296 2927.0816980024355871 -888.85004977119274372 173.44122023950080802 4159.7124492763296075 -15.839881404718980207 73.484220717891119534 57.644339313172139327 -57.542426633431176697 0 -57.542426633431176697 11.362414404407456203 14.23412642620604629 16.106004398098690444 0 41.702545228712189385 -1.8354521565273362871 76.708664419207053697 2474.5886277303020506
1752000 339.81188522379579808 -1230.5606263156732894 0.57825859601851603564 4087.2342848531047821 -6469.1095077251566181 -1309.8066560749696237 1763.8601113840138623 211.00150282548588621 -416.31029792367513664 -1.7689179225402973383 59.761966272487683227 57.993048349947386555 -55.43492212623688431 0 -55.43492212623688431 14.675204591416251887 24.056456363621339989 14.934343248658990433 0 53.666004203696580532 -1.8354521565273362871 13.582931365130932022 2474.5886277303020506
1753000 465.76595595913408943 1917.5442734328453298 0.57825859601851603564 2135.2585962073299015 3163.1135300523942533 454.26069403881098197 1688.6493368556550649 840.02716341959535384 -1539.8756719102275383 -7.5787530314566158296 81.913230705779810137 74.334477674323196084 -54.340804173034371161 0 -54.340804173034371161 19.397251333666964968 16.898097550450071225 10.46670225746071381 0 46.762051141577757107 -1.8354521565273362871 143.53737892566880419 2474.5886277303020506
1754000 360.19616711711034895 1898.4058138874645465 0.57825859601851603564 -1060.7932594535095632 3980.9806952969838676 2775.0300058189200172 608.39149393666320975 1303.4907935109924892 1957.6622592770445408 -1.8829342741142072182 63.34690493993555549 61.463970665821349826 -54.957573445431783909 0 -54.957573445431783909 14.941852384686322708 20.310739760761183703 17.822047025870062953 0 53.07463917131757114 -1.8354521565273362871 129.97617760341802295 2474.5886277303020506
1755000 351.6245751255365235 3451.9397541156658917 0.57825859601851603564 5767.6781904649787975 1269.8633346088599865 3318.2777372731598007 -1372.1477172198574408 -714.05021924603079242 1811.6796044826867274 -12.416266103595221537 61.839437974309575452 49.423171870714355691 -54.756985115404503972 0 -54.756985115404503972 15.684259323089463578 20.455641619730066338 6.2008180689897480775 0 42.340719011809284211 -1.8354521565273362871 174.00138851965925824 2474.5886277303020506
1756000 401.45363826582530464 1811.7641770756226833 0.57825859601851603564 6987.731750898809878 -2004.9013325724765764 452.46211290053412313 -1225.3792153887027325 3169.4560245016127737 -1427.2722826335284481 1.048870206666482785 70.602765333558352268 71.651635540224830834 -52.143644907477693096 0 -52.143644907477693096 18.806867962098287705 21.369940182332936018 13.015706969712951491 0 53.192515114144171662 -1.8354521565273362871 137.03700325975700025 2474.5886277303020506
1757000 305.94069369173104178 2184.6755913778347349 0.57825859601851603564 710.12702243626051768 2573.6004757140185575 3270.29927598322638 2927.0873729075019583 -648.00740892941223592 -186.47838769724069152 -6.4787058563971777758 53.805114573156721747 47.326408716759544859 -55.457795098306448267 0 -55.457795098306448267 21.676201578634049838 16.410648051593579311 10.892239611681635125 0 48.979089241909264274 -1.8354521565273362871 126.16990209054632999 2474.5886277303020506
1758000 333.63782992658985904 -105.14176845033298946 0.57825859601851603564 -885.67336757956286419 760.05248833654695773 -189.80442610798337455 -4888.8242860849240969 4511.951804608385828 329.3616341249895072 -10.669360098614269816 58.676148793816814475 48.006788695202544659 -57.004169420022719805 0 -57.004169420022719805 20.190956091136204265 12.311101464448045206 13.832751765824193413 0 46.334809321408442884 -1.8354521565273362871 44.212291994255807026 2474.5886277303020506
1759000 330.09587451064879815 -1824.5476362427959884 0.57825859601851603564 -284.82073068078437927 -3541.9802808406629993 -1646.8418972069403026 -2179.1006983613260672 1901.6964838871710981 1286.8843393677457243 1.4098355203699124427 58.053232912087963768 59.463068432457873769 -55.525650598078939879 0 -55.525650598078939879 17.233660609963639132 25.871005261626560667 13.830820246858651856 0 56.935486118448849879 -1.8354521565273362871 -6.3836458513508915757 2474.5886277303020506
1760000 426.08085391988754509 2684.5037512744206651 0.57825859601851603564 5371.6696512244116093 2421.8876679107811469 259.95393468806696546 -63.405043002583603595 -995.82547088653768697 -5572.1140895276712399 -0.89061860039055606997 74.933899397141971122 74.043280796751417938 -53.715884766528965599 0 -53.715884766528965599 16.110280595209186316 19.633890450674055472 17.081095120255167075 0 52.82526616613840531 -1.8354521565273362871 170.92524101127611402 2474.5886277303020506
1761000 322.78578071635138258 1471.0201900329682303 0.57825859601851603564 3990.4738186588838289 4140.7966697380006735 -3718.2099182979804937 -3954.5448525246233658 1527.3440429976753876 -980.901350443657293 -1.3426401121339728295 56.767622850227382969 55.424982738093412138 -49.155579646481825762 0 -49.155579646481825762 22.433278966637448804 19.295380648539683932 6.0842799191707221951 0 47.812939534347847825 -1.8354521565273362871 108.51312592205428587 2474.5886277303020506
