# step temp press density pxx pyy pzz pxy pxz pyz pe ke etotal evdwl ecoul epair ebond eangle edihed eimp emol etail enthalpy vol
1250000 390.20265109929721348 1806.1392970811796204 0.79895593824541666361 2057.3317700171983233 1098.9931134025384836 2262.0930078238020542 276.35713322111712387 -1067.9382839579470783 -214.8083233532715326 2348.2716231994886584 2293.6726083167213801 4641.9442315162104933 -701.15683589782599938 292.02384051944022758 -409.13299537838582864 772.52881030750302216 1280.6807713842390513 704.19503688613258419 0 2757.4046185778743165 -29.442459301706175978 5142.9695174769030928 19020.963548473358969
1251000 378.95759781912209974 -1092.0171242116136909 0.79892821204410169322 -239.01761492858244651 -1905.8195452602010391 -1131.2142124460565356 -1631.1972483122381163 895.68057247456499681 -1368.5861198855684506 2372.4788616312648628 2227.5724149553075222 4600.051276586572385 -713.71466726821290649 372.65042734011080938 -341.06423992810204027 739.35456551643255807 1282.5364374984965252 691.65209854443833137 0 2713.5431015593671873 -29.441437558810569897 4297.1138561518600909 19021.623656674066297
1252000 378.12143559186046105 173.83663115709094882 0.79890048712568273448 -3344.9450175660927016 2084.5634017341158142 1781.8915093032499044 618.75102713466878868 68.741554508948340185 -2209.6414165803521428 2778.4972531072030506 2222.6573217559766817 5001.1545748631797323 -748.75626346111971543 641.33950149238228278 -107.41676196873737581 783.37997548909515899 1389.6918279121384785 712.84221167470650471 0 2885.9140150759403696 -29.440415863191173429 5049.3804195068823901 19022.283780146986828
1253000 371.44996623447133288 81.395544337914003563 0.79887276349008684573 -322.98664270689465638 -2789.7776652661186745 3356.95094098675645 1297.9978879405398402 -881.71442427711326673 988.82938629816578668 2588.9302114644633548 2183.4413746598770558 4772.3715861243399559 -731.27561140835393871 531.18925999370014779 -200.08635141465396146 775.52834514275264155 1312.7850073747736133 700.70321036159134565 0 2789.0165628791173731 -29.439394214845311382 4794.953162134050217 19022.943918892258807
1254000 385.09895364352308889 1275.3538878772787939 0.79884504113723830976 895.61896140511817066 -282.78829106113886382 3213.2309932878547443 -937.27474051363321905 161.23260012393507168 2599.3200276671886968 2494.2453782052662064 2263.6722712547725678 4757.9176494600387741 -679.0152280803214353 452.09269891009358844 -226.92252917022781844 745.41343047833879609 1265.9664854937136624 709.7879914034418789 0 2721.1679073754944511 -29.438372613770184216 5111.7515162020936259 19023.604072910096875
1255000 367.70742080917227668 406.18825574943281254 0.79881732006706429594 1711.1540144637237972 -1060.6494344852224003 568.06018726979914391 1799.7421531010654689 -998.54031629489065836 -1090.9062642955952924 2600.3915583602092738 2161.4421035037080401 4761.8336618639168591 -719.30347913787920788 583.98962043476331019 -135.31385870311586928 725.73992568282869797 1306.666471688412912 703.29901969208299306 0 2735.7054170633246031 -29.437351059963113187 4874.530341661105922 19024.264242200646549
1256000 377.66424802276992523 776.5347101311225515 0.79878960027948953115 -509.01303293598220989 762.74426537866463605 2075.8728979506840915 -665.39230564432921256 -2285.6010002950861235 -2877.6100723804738664 2518.5122442077436062 2219.9699012550354382 4738.4821454627790445 -691.3564364783169367 503.12042101655731585 -188.23601546175962085 756.10473303281833068 1290.8876676761403814 659.75585896054440127 0 2706.7482596695031134 -29.436329553421316518 4953.9386960481142523 19024.924426764111558
1257000 383.83517028497328738 3156.3002327270464775 0.79876188177444107374 2291.0219220600206427 728.55528683077841379 6449.3234892903437867 -1261.2825382149719644 -586.52403393260578923 1248.9581686257990896 2570.4346793850677386 2256.2435537302098965 4826.6782331152771803 -699.31197436728848515 586.73643147772600059 -112.57554288956241351 732.66278770354358585 1259.5171124925723234 690.83032207851488238 0 2683.0102222746309053 -29.435308094142115465 5702.4525555158706993 19025.584626600637421
1258000 368.64589471869248882 -20.907902453692781108 0.79873416455184365059 -445.31318047724323606 -1394.4633640022091186 1777.0528371183750096 -1108.6395734040575007 -1702.6870295530472958 -2103.930230658830169 2576.7381051336033124 2166.9586008771166235 4743.6967060107199359 -710.3616478058507937 530.39547345843516268 -179.96617434741554575 787.99107378174903715 1272.514188786642535 696.19901691262703025 0 2756.7042794810190571 -29.434286682122735357 4737.8952175088998047 19026.244841710424225
1259000 373.34440815440194683 -1616.4656966287786872 0.79870644861162320982 -1642.4642359969172958 -3515.2177654914153209 308.28491160199729393 -2037.0425211099454827 -1242.0144770598524246 2353.2377119806924384 2442.2862695921476188 2194.5772024856241842 4636.863472077771803 -716.2005120367600739 446.54153929628176911 -269.65897274047824794 745.03601763279414172 1264.1585539845445965 702.75067071528667384 0 2711.9452423326256394 -29.433265317360444158 4188.3138102246939525 19026.905072093650233
1260000 368.44757723795459015 -350.94941974994100065 0.79867873395370625467 -2746.4738521259823756 587.48982755008159984 1106.1357653260774896 -286.65138670203816673 -2257.3920374939721114 -525.54809348123330892 2547.6449424970401196 2165.7928595064790898 4713.4378020035192094 -719.78523880035868387 476.85281601836072696 -242.9324227819980706 750.45377869811875371 1342.5512931999460307 697.57229338097340587 0 2790.5773652790385313 -29.432243999852531147 4616.0502073286443192 19027.565317750475515
1261000 383.58650207440501845 -200.21877093886737953 0.79865102057801762303 -3480.6150828562667812 3194.1427755187432922 -314.18400547908038334 949.94469140851163047 2110.9657292179049364 -1143.6298168381156302 2664.0970500213893501 2254.7818428434879934 4918.8788928648773435 -710.65327019190169722 561.55948297485031162 -149.0937872170513856 784.51821499358379697 1329.3720987959341073 699.30052344892294514 0 2813.1908372384405084 -29.43122272959622876 4863.3167519212511252 19028.22557868110016
