# step temp press density pxx pyy pzz pxy pxz pyz pe ke etotal evdwl ecoul epair ebond eangle edihed eimp emol etail enthalpy vol
1750000 370.9357245220443815 733.19253466681368536 0.79762830052775757217 2044.0560098542027845 2249.3581515762139134 -2093.8365574299759828 -72.926642158944957828 -1479.4863429897472997 -500.26258668315421119 188.24602216946362887 718.69780811357190942 906.94383028303559513 -683.55141001256072286 0 -683.55141001256072286 230.70884934034893377 256.91620914609501369 384.17237369558029059 0 871.79743218202429489 -24.120570832307446807 1110.6605401154413357 19051.655931781584513
1751000 375.2885955316302784 -740.40505283243464874 0.79762830052775757217 -1667.6159901829373666 949.96969523724249029 -1503.5688635516100931 -140.53569969233717529 -311.97227293164758066 -426.29898651165188994 189.76727104911589095 727.13161118719460774 916.89888223631055553 -670.82275400700700629 0 -670.82275400700700629 225.94510160777701913 257.47576333890117439 377.16916010944476056 0 860.59002505612306777 -24.120570832307446807 711.17818245469663907 19051.655931781584513
1752000 367.71726776977652662 933.60049264221800058 0.79762830052775757217 541.83886007989792688 -482.18485324702686512 2741.1474710937827695 730.0317113950335397 -2981.3111004073030017 2186.7691841308360381 193.85373063338440147 712.46196276234911693 906.31569339573354682 -670.28298865828071484 0 -670.28298865828071484 259.29873181971549911 255.69366400506314108 349.14432346688653297 0 864.13671929166525842 -24.120570832307446807 1165.7155258632235473 19051.655931781584513
1753000 381.54981084658976442 -609.85418028398669321 0.79762830052775757217 -452.99395070626536608 -427.45292053710551272 -949.11566960858920083 104.4011647036530519 243.84300371539919183 -561.75854788977369481 164.10661818797316869 739.26288198562394882 903.36950017359708909 -681.03727710113014382 0 -681.03727710113014382 216.38388373803036302 253.78853467557945578 374.97147687549340844 0 845.14389528910328409 -24.120570832307446807 733.92221148639009698 19051.655931781584513
1754000 359.09948986830499962 -562.10516965148985946 0.79762830052775757217 -1295.3677678344406559 -284.58828108298007464 -106.35946003704793839 -563.13376929612741151 -976.41612815179155405 -482.66726721828570135 169.30611648513550449 695.76478942705580266 865.07090591219127873 -663.79484151607641707 0 -663.79484151607641707 207.22313636118198588 247.00807110907820174 378.8697505309518192 0 833.10095800121212051 -24.120570832307446807 708.89062538979760575 19051.655931781584513
1755000 385.62113003784639886 -443.39025000949902733 0.79762830052775757217 1649.624691815543656 -1205.5565006963261112 -1774.2389411477151953 217.60681960247461575 -285.67852166630416377 -214.33481167515600418 177.74905145437767828 747.15117094096012806 924.90022239533777793 -665.87230959775308747 0 -665.87230959775308747 229.91663096630861673 242.3292294610779436 371.37550062474423385 0 843.62136105213062365 -24.120570832307446807 801.70474694665495008 19051.655931781584513
1756000 363.97456370160642791 846.77986441678274332 0.79762830052775757217 906.06013827777508141 1379.2270799094487757 255.05237506312505502 -1729.491034588187631 260.27582879337546728 166.85892296161580362 194.75865398000169648 705.21037432697380609 899.96902830697547415 -672.94897928826446787 0 -672.94897928826446787 251.6695249124401812 252.92096127727495514 363.11714707855099959 0 867.70763326826613593 -24.120570832307446807 1135.2458482076426662 19051.655931781584513
1757000 379.36697849512819403 -1212.321404810990316 0.79762830052775757217 -1721.2238187043005837 -30.614025604961256022 -1885.1263701237089663 556.79148159143824159 -17.091913043830878394 -474.41061367141998062 196.28198051780051969 735.03358638866779984 931.31556690646834795 -675.0722689331357742 0 -675.0722689331357742 239.12919833658241942 260.06280964632384212 372.16224146803000394 0 871.35424945093632232 -24.120570832307446807 594.47344676714340039 19051.655931781584513
1758000 382.08410966248061413 1651.3861693516262221 0.79762830052775757217 149.29015455077291108 2428.3711256845954267 2376.4972278195095896 179.28011549006606629 -1368.7992750506764423 -1107.3158035280246168 234.11457690197809711 740.2981001176957534 974.41267701967387893 -676.03499991657406554 0 -676.03499991657406554 243.83568819761421764 275.26444316364353426 391.04944545729438232 0 910.14957681855219107 -24.120570832307446807 1433.2484414017144445 19051.655931781584513
1759000 354.35709879183093562 428.70038484828808123 0.79762830052775757217 -692.69127006189467011 327.77387977152466192 1651.0185448352351614 1623.3575555334464298 -177.07166269134012282 719.92154671047785541 214.25767776461029257 686.57628088889612172 900.83395865350644272 -683.15312820386373005 0 -683.15312820386373005 241.40388477654587973 257.48464816886519202 398.52227302306289403 0 897.41080596847405104 -24.120570832307446807 1019.9478718153015961 19051.655931781584513
